id,query,answer,choices,gold,label_type
headlines69455,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Constant implied in the news headline? Respond with Yes or No.
Text: Gold gains as Europe debt concern spurs demand
Answer:",No,"[Yes, No]",1,""
headlines69456,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Down implied in the news headline? Respond with Yes or No.
Text: Gold gains as Europe debt concern spurs demand
Answer:",No,"[Yes, No]",1,""
headlines69457,"Look for any references to future events concerning gold. In the context of gold, is there a PastPrice implied in the news headline? Respond with Yes or No.
Text: Gold gains as Europe debt concern spurs demand
Answer:",Yes,"[Yes, No]",0,""
headlines69458,"Look for any references to future events concerning gold. In the context of gold, is there a FuturePrice implied in the news headline? Respond with Yes or No.
Text: Gold gains as Europe debt concern spurs demand
Answer:",No,"[Yes, No]",1,""
headlines69459,"Look for any references to future events concerning gold. In the context of gold, is there a PastNews implied in the news headline? Respond with Yes or No.
Text: Gold gains as Europe debt concern spurs demand
Answer:",No,"[Yes, No]",1,""
headlines69460,"Look for any references to future events concerning gold. In the context of gold, is there a FutureNews implied in the news headline? Respond with Yes or No.
Text: Gold gains as Europe debt concern spurs demand
Answer:",No,"[Yes, No]",1,""
headlines69461,"Look for any references to future events concerning gold. In the context of gold, is there a Asset Comparision implied in the news headline? Respond with Yes or No.
Text: Gold gains as Europe debt concern spurs demand
Answer:",No,"[Yes, No]",1,""
headlines69462,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Price or Not in gold commodities? Please answer Yes or No.
Text: Gold futures post gain of 1.8% for the week
Answer:",Yes,"[Yes, No]",0,""
headlines69463,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Up in gold commodities? Please answer Yes or No.
Text: Gold futures post gain of 1.8% for the week
Answer:",Yes,"[Yes, No]",0,""
headlines69464,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Constant in gold commodities? Please answer Yes or No.
Text: Gold futures post gain of 1.8% for the week
Answer:",No,"[Yes, No]",1,""
headlines69465,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Down in gold commodities? Please answer Yes or No.
Text: Gold futures post gain of 1.8% for the week
Answer:",No,"[Yes, No]",1,""
headlines69466,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a PastPrice in gold commodities? Please answer Yes or No.
Text: Gold futures post gain of 1.8% for the week
Answer:",Yes,"[Yes, No]",0,""
headlines69467,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a FuturePrice in gold commodities? Please answer Yes or No.
Text: Gold futures post gain of 1.8% for the week
Answer:",No,"[Yes, No]",1,""
headlines69468,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a PastNews in gold commodities? Please answer Yes or No.
Text: Gold futures post gain of 1.8% for the week
Answer:",No,"[Yes, No]",1,""
headlines69469,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a FutureNews in gold commodities? Please answer Yes or No.
Text: Gold futures post gain of 1.8% for the week
Answer:",No,"[Yes, No]",1,""
headlines69470,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Asset Comparision in gold commodities? Please answer Yes or No.
Text: Gold futures post gain of 1.8% for the week
Answer:",No,"[Yes, No]",1,""
headlines69471,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Price or Not related to gold? Please respond with Yes or No.
Text: meridian gold up 2.5% in $xau
Answer:",Yes,"[Yes, No]",0,""
headlines69472,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Up related to gold? Please respond with Yes or No.
Text: meridian gold up 2.5% in $xau
Answer:",Yes,"[Yes, No]",0,""
headlines69473,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Constant related to gold? Please respond with Yes or No.
Text: meridian gold up 2.5% in $xau
Answer:",No,"[Yes, No]",1,""
headlines69474,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Down related to gold? Please respond with Yes or No.
Text: meridian gold up 2.5% in $xau
Answer:",No,"[Yes, No]",1,""
headlines69475,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastPrice related to gold? Please respond with Yes or No.
Text: meridian gold up 2.5% in $xau
Answer:",Yes,"[Yes, No]",0,""
headlines69476,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FuturePrice related to gold? Please respond with Yes or No.
Text: meridian gold up 2.5% in $xau
Answer:",No,"[Yes, No]",1,""
headlines69477,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastNews related to gold? Please respond with Yes or No.
Text: meridian gold up 2.5% in $xau
Answer:",No,"[Yes, No]",1,""
headlines69478,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FutureNews related to gold? Please respond with Yes or No.
Text: meridian gold up 2.5% in $xau
Answer:",No,"[Yes, No]",1,""
headlines69479,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Asset Comparision related to gold? Please respond with Yes or No.
Text: meridian gold up 2.5% in $xau
Answer:",No,"[Yes, No]",1,""
headlines69480,"Look for any references to future events concerning gold. In the context of gold, is there a Price or Not implied in the news headline? Respond with Yes or No.
Text: indian gold premiums fall, imports for domestic use resume
Answer:",Yes,"[Yes, No]",0,""
headlines69481,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Up implied in the news headline? Respond with Yes or No.
Text: indian gold premiums fall, imports for domestic use resume
Answer:",No,"[Yes, No]",1,""
headlines69482,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Constant implied in the news headline? Respond with Yes or No.
Text: indian gold premiums fall, imports for domestic use resume
Answer:",No,"[Yes, No]",1,""
headlines69483,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Down implied in the news headline? Respond with Yes or No.
Text: indian gold premiums fall, imports for domestic use resume
Answer:",Yes,"[Yes, No]",0,""
headlines69484,"Look for any references to future events concerning gold. In the context of gold, is there a PastPrice implied in the news headline? Respond with Yes or No.
Text: indian gold premiums fall, imports for domestic use resume
Answer:",Yes,"[Yes, No]",0,""
headlines69485,"Look for any references to future events concerning gold. In the context of gold, is there a FuturePrice implied in the news headline? Respond with Yes or No.
Text: indian gold premiums fall, imports for domestic use resume
Answer:",No,"[Yes, No]",1,""
headlines69486,"Look for any references to future events concerning gold. In the context of gold, is there a PastNews implied in the news headline? Respond with Yes or No.
Text: indian gold premiums fall, imports for domestic use resume
Answer:",No,"[Yes, No]",1,""
headlines69487,"Look for any references to future events concerning gold. In the context of gold, is there a FutureNews implied in the news headline? Respond with Yes or No.
Text: indian gold premiums fall, imports for domestic use resume
Answer:",No,"[Yes, No]",1,""
headlines69488,"Look for any references to future events concerning gold. In the context of gold, is there a Asset Comparision implied in the news headline? Respond with Yes or No.
Text: indian gold premiums fall, imports for domestic use resume
Answer:",No,"[Yes, No]",1,""
headlines69489,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Price or Not related to gold? Please respond with Yes or No.
Text: gold futures, indexes head higher in early trade
Answer:",Yes,"[Yes, No]",0,""
headlines69490,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Up related to gold? Please respond with Yes or No.
Text: gold futures, indexes head higher in early trade
Answer:",Yes,"[Yes, No]",0,""
headlines69491,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Constant related to gold? Please respond with Yes or No.
Text: gold futures, indexes head higher in early trade
Answer:",No,"[Yes, No]",1,""
headlines69492,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Down related to gold? Please respond with Yes or No.
Text: gold futures, indexes head higher in early trade
Answer:",No,"[Yes, No]",1,""
headlines69493,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastPrice related to gold? Please respond with Yes or No.
Text: gold futures, indexes head higher in early trade
Answer:",Yes,"[Yes, No]",0,""
headlines69494,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FuturePrice related to gold? Please respond with Yes or No.
Text: gold futures, indexes head higher in early trade
Answer:",No,"[Yes, No]",1,""
headlines69495,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastNews related to gold? Please respond with Yes or No.
Text: gold futures, indexes head higher in early trade
Answer:",No,"[Yes, No]",1,""
headlines69496,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FutureNews related to gold? Please respond with Yes or No.
Text: gold futures, indexes head higher in early trade
Answer:",No,"[Yes, No]",1,""
headlines69497,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Asset Comparision related to gold? Please respond with Yes or No.
Text: gold futures, indexes head higher in early trade
Answer:",No,"[Yes, No]",1,""
headlines69498,"Look for any references to future events concerning gold. In the context of gold, is there a Price or Not implied in the news headline? Respond with Yes or No.
Text: standard chartered : trade-war fears put floor under gold
Answer:",Yes,"[Yes, No]",0,""
headlines69499,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Up implied in the news headline? Respond with Yes or No.
Text: standard chartered : trade-war fears put floor under gold
Answer:",No,"[Yes, No]",1,""
headlines69500,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Constant implied in the news headline? Respond with Yes or No.
Text: standard chartered : trade-war fears put floor under gold
Answer:",No,"[Yes, No]",1,""
headlines69501,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Down implied in the news headline? Respond with Yes or No.
Text: standard chartered : trade-war fears put floor under gold
Answer:",Yes,"[Yes, No]",0,""
headlines69502,"Look for any references to future events concerning gold. In the context of gold, is there a PastPrice implied in the news headline? Respond with Yes or No.
Text: standard chartered : trade-war fears put floor under gold
Answer:",Yes,"[Yes, No]",0,""
headlines69503,"Look for any references to future events concerning gold. In the context of gold, is there a FuturePrice implied in the news headline? Respond with Yes or No.
Text: standard chartered : trade-war fears put floor under gold
Answer:",No,"[Yes, No]",1,""
headlines69504,"Look for any references to future events concerning gold. In the context of gold, is there a PastNews implied in the news headline? Respond with Yes or No.
Text: standard chartered : trade-war fears put floor under gold
Answer:",No,"[Yes, No]",1,""
headlines69505,"Look for any references to future events concerning gold. In the context of gold, is there a FutureNews implied in the news headline? Respond with Yes or No.
Text: standard chartered : trade-war fears put floor under gold
Answer:",No,"[Yes, No]",1,""
headlines69506,"Look for any references to future events concerning gold. In the context of gold, is there a Asset Comparision implied in the news headline? Respond with Yes or No.
Text: standard chartered : trade-war fears put floor under gold
Answer:",No,"[Yes, No]",1,""
headlines69507,"Look for any mention of future gold prices. Does the news headline suggest a Price or Not for gold? Your response should be Yes or No.
Text: gold futures up 90c at $577.70 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines69508,"Look for any mention of future gold prices. Does the news headline suggest a Direction Up for gold? Your response should be Yes or No.
Text: gold futures up 90c at $577.70 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines69509,"Look for any mention of future gold prices. Does the news headline suggest a Direction Constant for gold? Your response should be Yes or No.
Text: gold futures up 90c at $577.70 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69510,"Look for any mention of future gold prices. Does the news headline suggest a Direction Down for gold? Your response should be Yes or No.
Text: gold futures up 90c at $577.70 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69511,"Look for any mention of future gold prices. Does the news headline suggest a PastPrice for gold? Your response should be Yes or No.
Text: gold futures up 90c at $577.70 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines69512,"Look for any mention of future gold prices. Does the news headline suggest a FuturePrice for gold? Your response should be Yes or No.
Text: gold futures up 90c at $577.70 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69513,"Look for any mention of future gold prices. Does the news headline suggest a PastNews for gold? Your response should be Yes or No.
Text: gold futures up 90c at $577.70 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69514,"Look for any mention of future gold prices. Does the news headline suggest a FutureNews for gold? Your response should be Yes or No.
Text: gold futures up 90c at $577.70 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69515,"Look for any mention of future gold prices. Does the news headline suggest a Asset Comparision for gold? Your response should be Yes or No.
Text: gold futures up 90c at $577.70 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69516,"Look for any mention of future gold prices. Does the news headline suggest a Price or Not for gold? Your response should be Yes or No.
Text: gold pinned at 2018 lows, draws scant trade-linked haven demand
Answer:",No,"[Yes, No]",1,""
headlines69517,"Look for any mention of future gold prices. Does the news headline suggest a Direction Up for gold? Your response should be Yes or No.
Text: gold pinned at 2018 lows, draws scant trade-linked haven demand
Answer:",No,"[Yes, No]",1,""
headlines69518,"Look for any mention of future gold prices. Does the news headline suggest a Direction Constant for gold? Your response should be Yes or No.
Text: gold pinned at 2018 lows, draws scant trade-linked haven demand
Answer:",No,"[Yes, No]",1,""
headlines69519,"Look for any mention of future gold prices. Does the news headline suggest a Direction Down for gold? Your response should be Yes or No.
Text: gold pinned at 2018 lows, draws scant trade-linked haven demand
Answer:",No,"[Yes, No]",1,""
headlines69520,"Look for any mention of future gold prices. Does the news headline suggest a PastPrice for gold? Your response should be Yes or No.
Text: gold pinned at 2018 lows, draws scant trade-linked haven demand
Answer:",No,"[Yes, No]",1,""
headlines69521,"Look for any mention of future gold prices. Does the news headline suggest a FuturePrice for gold? Your response should be Yes or No.
Text: gold pinned at 2018 lows, draws scant trade-linked haven demand
Answer:",No,"[Yes, No]",1,""
headlines69522,"Look for any mention of future gold prices. Does the news headline suggest a PastNews for gold? Your response should be Yes or No.
Text: gold pinned at 2018 lows, draws scant trade-linked haven demand
Answer:",Yes,"[Yes, No]",0,""
headlines69523,"Look for any mention of future gold prices. Does the news headline suggest a FutureNews for gold? Your response should be Yes or No.
Text: gold pinned at 2018 lows, draws scant trade-linked haven demand
Answer:",No,"[Yes, No]",1,""
headlines69524,"Look for any mention of future gold prices. Does the news headline suggest a Asset Comparision for gold? Your response should be Yes or No.
Text: gold pinned at 2018 lows, draws scant trade-linked haven demand
Answer:",No,"[Yes, No]",1,""
headlines69525,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Price or Not related to gold? Please respond with Yes or No.
Text: gold recovers on buying at low levels, firm asian cues
Answer:",Yes,"[Yes, No]",0,""
headlines69526,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Up related to gold? Please respond with Yes or No.
Text: gold recovers on buying at low levels, firm asian cues
Answer:",Yes,"[Yes, No]",0,""
headlines69527,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Constant related to gold? Please respond with Yes or No.
Text: gold recovers on buying at low levels, firm asian cues
Answer:",No,"[Yes, No]",1,""
headlines69528,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Down related to gold? Please respond with Yes or No.
Text: gold recovers on buying at low levels, firm asian cues
Answer:",No,"[Yes, No]",1,""
headlines69529,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastPrice related to gold? Please respond with Yes or No.
Text: gold recovers on buying at low levels, firm asian cues
Answer:",Yes,"[Yes, No]",0,""
headlines69530,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FuturePrice related to gold? Please respond with Yes or No.
Text: gold recovers on buying at low levels, firm asian cues
Answer:",No,"[Yes, No]",1,""
headlines69531,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastNews related to gold? Please respond with Yes or No.
Text: gold recovers on buying at low levels, firm asian cues
Answer:",No,"[Yes, No]",1,""
headlines69532,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FutureNews related to gold? Please respond with Yes or No.
Text: gold recovers on buying at low levels, firm asian cues
Answer:",No,"[Yes, No]",1,""
headlines69533,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Asset Comparision related to gold? Please respond with Yes or No.
Text: gold recovers on buying at low levels, firm asian cues
Answer:",No,"[Yes, No]",1,""
headlines69534,"Look for any mention of future gold prices. Does the news headline suggest a Price or Not for gold? Your response should be Yes or No.
Text: gold futures down $7 at $613.20 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines69535,"Look for any mention of future gold prices. Does the news headline suggest a Direction Up for gold? Your response should be Yes or No.
Text: gold futures down $7 at $613.20 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69536,"Look for any mention of future gold prices. Does the news headline suggest a Direction Constant for gold? Your response should be Yes or No.
Text: gold futures down $7 at $613.20 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69537,"Look for any mention of future gold prices. Does the news headline suggest a Direction Down for gold? Your response should be Yes or No.
Text: gold futures down $7 at $613.20 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines69538,"Look for any mention of future gold prices. Does the news headline suggest a PastPrice for gold? Your response should be Yes or No.
Text: gold futures down $7 at $613.20 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines69539,"Look for any mention of future gold prices. Does the news headline suggest a FuturePrice for gold? Your response should be Yes or No.
Text: gold futures down $7 at $613.20 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69540,"Look for any mention of future gold prices. Does the news headline suggest a PastNews for gold? Your response should be Yes or No.
Text: gold futures down $7 at $613.20 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69541,"Look for any mention of future gold prices. Does the news headline suggest a FutureNews for gold? Your response should be Yes or No.
Text: gold futures down $7 at $613.20 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69542,"Look for any mention of future gold prices. Does the news headline suggest a Asset Comparision for gold? Your response should be Yes or No.
Text: gold futures down $7 at $613.20 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69543,"Look for any references to future events concerning gold. In the context of gold, is there a Price or Not implied in the news headline? Respond with Yes or No.
Text: Gold extends gains as dollar, Asian stocks weaken
Answer:",Yes,"[Yes, No]",0,""
headlines69544,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Up implied in the news headline? Respond with Yes or No.
Text: Gold extends gains as dollar, Asian stocks weaken
Answer:",Yes,"[Yes, No]",0,""
headlines69545,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Constant implied in the news headline? Respond with Yes or No.
Text: Gold extends gains as dollar, Asian stocks weaken
Answer:",No,"[Yes, No]",1,""
headlines69546,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Down implied in the news headline? Respond with Yes or No.
Text: Gold extends gains as dollar, Asian stocks weaken
Answer:",No,"[Yes, No]",1,""
headlines69547,"Look for any references to future events concerning gold. In the context of gold, is there a PastPrice implied in the news headline? Respond with Yes or No.
Text: Gold extends gains as dollar, Asian stocks weaken
Answer:",Yes,"[Yes, No]",0,""
headlines69548,"Look for any references to future events concerning gold. In the context of gold, is there a FuturePrice implied in the news headline? Respond with Yes or No.
Text: Gold extends gains as dollar, Asian stocks weaken
Answer:",No,"[Yes, No]",1,""
headlines69549,"Look for any references to future events concerning gold. In the context of gold, is there a PastNews implied in the news headline? Respond with Yes or No.
Text: Gold extends gains as dollar, Asian stocks weaken
Answer:",No,"[Yes, No]",1,""
headlines69550,"Look for any references to future events concerning gold. In the context of gold, is there a FutureNews implied in the news headline? Respond with Yes or No.
Text: Gold extends gains as dollar, Asian stocks weaken
Answer:",No,"[Yes, No]",1,""
headlines69551,"Look for any references to future events concerning gold. In the context of gold, is there a Asset Comparision implied in the news headline? Respond with Yes or No.
Text: Gold extends gains as dollar, Asian stocks weaken
Answer:",Yes,"[Yes, No]",0,""
headlines69552,"Look for indications that the price of gold is increasing. In the news headline, can you identify a Price or Not pertaining to gold? Your response should be Yes or No.
Text: gold settles 1.3% lower at $1,482.60 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines69553,"Look for indications that the price of gold is increasing. In the news headline, can you identify a Direction Up pertaining to gold? Your response should be Yes or No.
Text: gold settles 1.3% lower at $1,482.60 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69554,"Look for indications that the price of gold is increasing. In the news headline, can you identify a Direction Constant pertaining to gold? Your response should be Yes or No.
Text: gold settles 1.3% lower at $1,482.60 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69555,"Look for indications that the price of gold is increasing. In the news headline, can you identify a Direction Down pertaining to gold? Your response should be Yes or No.
Text: gold settles 1.3% lower at $1,482.60 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines69556,"Look for indications that the price of gold is increasing. In the news headline, can you identify a PastPrice pertaining to gold? Your response should be Yes or No.
Text: gold settles 1.3% lower at $1,482.60 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines69557,"Look for indications that the price of gold is increasing. In the news headline, can you identify a FuturePrice pertaining to gold? Your response should be Yes or No.
Text: gold settles 1.3% lower at $1,482.60 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69558,"Look for indications that the price of gold is increasing. In the news headline, can you identify a PastNews pertaining to gold? Your response should be Yes or No.
Text: gold settles 1.3% lower at $1,482.60 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69559,"Look for indications that the price of gold is increasing. In the news headline, can you identify a FutureNews pertaining to gold? Your response should be Yes or No.
Text: gold settles 1.3% lower at $1,482.60 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69560,"Look for indications that the price of gold is increasing. In the news headline, can you identify a Asset Comparision pertaining to gold? Your response should be Yes or No.
Text: gold settles 1.3% lower at $1,482.60 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69561,"Look for indications that the price of gold is increasing. In the news headline, can you identify a Price or Not pertaining to gold? Your response should be Yes or No.
Text: Gold prices fall as dollar gains vs yuan in escalating trade war
Answer:",Yes,"[Yes, No]",0,""
headlines69562,"Look for indications that the price of gold is increasing. In the news headline, can you identify a Direction Up pertaining to gold? Your response should be Yes or No.
Text: Gold prices fall as dollar gains vs yuan in escalating trade war
Answer:",No,"[Yes, No]",1,""
headlines69563,"Look for indications that the price of gold is increasing. In the news headline, can you identify a Direction Constant pertaining to gold? Your response should be Yes or No.
Text: Gold prices fall as dollar gains vs yuan in escalating trade war
Answer:",No,"[Yes, No]",1,""
headlines69564,"Look for indications that the price of gold is increasing. In the news headline, can you identify a Direction Down pertaining to gold? Your response should be Yes or No.
Text: Gold prices fall as dollar gains vs yuan in escalating trade war
Answer:",Yes,"[Yes, No]",0,""
headlines69565,"Look for indications that the price of gold is increasing. In the news headline, can you identify a PastPrice pertaining to gold? Your response should be Yes or No.
Text: Gold prices fall as dollar gains vs yuan in escalating trade war
Answer:",Yes,"[Yes, No]",0,""
headlines69566,"Look for indications that the price of gold is increasing. In the news headline, can you identify a FuturePrice pertaining to gold? Your response should be Yes or No.
Text: Gold prices fall as dollar gains vs yuan in escalating trade war
Answer:",No,"[Yes, No]",1,""
headlines69567,"Look for indications that the price of gold is increasing. In the news headline, can you identify a PastNews pertaining to gold? Your response should be Yes or No.
Text: Gold prices fall as dollar gains vs yuan in escalating trade war
Answer:",No,"[Yes, No]",1,""
headlines69568,"Look for indications that the price of gold is increasing. In the news headline, can you identify a FutureNews pertaining to gold? Your response should be Yes or No.
Text: Gold prices fall as dollar gains vs yuan in escalating trade war
Answer:",No,"[Yes, No]",1,""
headlines69569,"Look for indications that the price of gold is increasing. In the news headline, can you identify a Asset Comparision pertaining to gold? Your response should be Yes or No.
Text: Gold prices fall as dollar gains vs yuan in escalating trade war
Answer:",Yes,"[Yes, No]",0,""
headlines69570,"Look for any references to future events concerning gold. In the context of gold, is there a Price or Not implied in the news headline? Respond with Yes or No.
Text: gold buying in india set to rise 15%
Answer:",Yes,"[Yes, No]",0,""
headlines69571,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Up implied in the news headline? Respond with Yes or No.
Text: gold buying in india set to rise 15%
Answer:",Yes,"[Yes, No]",0,""
headlines69572,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Constant implied in the news headline? Respond with Yes or No.
Text: gold buying in india set to rise 15%
Answer:",No,"[Yes, No]",1,""
headlines69573,"Look for any references to future events concerning gold. In the context of gold, is there a Direction Down implied in the news headline? Respond with Yes or No.
Text: gold buying in india set to rise 15%
Answer:",No,"[Yes, No]",1,""
headlines69574,"Look for any references to future events concerning gold. In the context of gold, is there a PastPrice implied in the news headline? Respond with Yes or No.
Text: gold buying in india set to rise 15%
Answer:",Yes,"[Yes, No]",0,""
headlines69575,"Look for any references to future events concerning gold. In the context of gold, is there a FuturePrice implied in the news headline? Respond with Yes or No.
Text: gold buying in india set to rise 15%
Answer:",No,"[Yes, No]",1,""
headlines69576,"Look for any references to future events concerning gold. In the context of gold, is there a PastNews implied in the news headline? Respond with Yes or No.
Text: gold buying in india set to rise 15%
Answer:",No,"[Yes, No]",1,""
headlines69577,"Look for any references to future events concerning gold. In the context of gold, is there a FutureNews implied in the news headline? Respond with Yes or No.
Text: gold buying in india set to rise 15%
Answer:",No,"[Yes, No]",1,""
headlines69578,"Look for any references to future events concerning gold. In the context of gold, is there a Asset Comparision implied in the news headline? Respond with Yes or No.
Text: gold buying in india set to rise 15%
Answer:",No,"[Yes, No]",1,""
headlines69579,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Price or Not related to gold? Please respond with Yes or No.
Text: gold futures end higher to snap 7-session losing streak
Answer:",Yes,"[Yes, No]",0,""
headlines69580,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Up related to gold? Please respond with Yes or No.
Text: gold futures end higher to snap 7-session losing streak
Answer:",Yes,"[Yes, No]",0,""
headlines69581,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Constant related to gold? Please respond with Yes or No.
Text: gold futures end higher to snap 7-session losing streak
Answer:",No,"[Yes, No]",1,""
headlines69582,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Direction Down related to gold? Please respond with Yes or No.
Text: gold futures end higher to snap 7-session losing streak
Answer:",No,"[Yes, No]",1,""
headlines69583,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastPrice related to gold? Please respond with Yes or No.
Text: gold futures end higher to snap 7-session losing streak
Answer:",Yes,"[Yes, No]",0,""
headlines69584,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FuturePrice related to gold? Please respond with Yes or No.
Text: gold futures end higher to snap 7-session losing streak
Answer:",No,"[Yes, No]",1,""
headlines69585,"Consider whether the headline mentions the price of gold. Is the news headline discussing a PastNews related to gold? Please respond with Yes or No.
Text: gold futures end higher to snap 7-session losing streak
Answer:",No,"[Yes, No]",1,""
headlines69586,"Consider whether the headline mentions the price of gold. Is the news headline discussing a FutureNews related to gold? Please respond with Yes or No.
Text: gold futures end higher to snap 7-session losing streak
Answer:",No,"[Yes, No]",1,""
headlines69587,"Consider whether the headline mentions the price of gold. Is the news headline discussing a Asset Comparision related to gold? Please respond with Yes or No.
Text: gold futures end higher to snap 7-session losing streak
Answer:",No,"[Yes, No]",1,""
headlines69588,"Look for any mention of future gold prices. Does the news headline suggest a Price or Not for gold? Your response should be Yes or No.
Text: gold futures trade at 8-week high above $650 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines69589,"Look for any mention of future gold prices. Does the news headline suggest a Direction Up for gold? Your response should be Yes or No.
Text: gold futures trade at 8-week high above $650 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines69590,"Look for any mention of future gold prices. Does the news headline suggest a Direction Constant for gold? Your response should be Yes or No.
Text: gold futures trade at 8-week high above $650 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69591,"Look for any mention of future gold prices. Does the news headline suggest a Direction Down for gold? Your response should be Yes or No.
Text: gold futures trade at 8-week high above $650 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69592,"Look for any mention of future gold prices. Does the news headline suggest a PastPrice for gold? Your response should be Yes or No.
Text: gold futures trade at 8-week high above $650 an ounce
Answer:",Yes,"[Yes, No]",0,""
headlines69593,"Look for any mention of future gold prices. Does the news headline suggest a FuturePrice for gold? Your response should be Yes or No.
Text: gold futures trade at 8-week high above $650 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69594,"Look for any mention of future gold prices. Does the news headline suggest a PastNews for gold? Your response should be Yes or No.
Text: gold futures trade at 8-week high above $650 an ounce
Answer:",No,"[Yes, No]",1,""
headlines69595,"Look for any mention of future gold prices. Does the news headline suggest a FutureNews for gold? Your response should be Yes or No.
Text: gold futures trade at 8-week high above $650 an ounce
Answer:",No,"[Yes, No]",1,""
