id,query,answer,choices,gold,text
381,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 26.67, A3: 4.25, A4: 2.0, A5: 13.0, A6: 4.0, A7: 4.29, A8: 1.0, A9: 1.0, A10: 1.0, A11: 1.0, A12: 2.0, A13: 120.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 26.67, A3: 4.25, A4: 2.0, A5: 13.0, A6: 4.0, A7: 4.29, A8: 1.0, A9: 1.0, A10: 1.0, A11: 1.0, A12: 2.0, A13: 120.0, A14: 1.0."
382,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 28.0, A3: 3.0, A4: 2.0, A5: 9.0, A6: 4.0, A7: 0.75, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 300.0, A14: 68.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 28.0, A3: 3.0, A4: 2.0, A5: 9.0, A6: 4.0, A7: 0.75, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 300.0, A14: 68.0."
383,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 38.25, A3: 10.125, A4: 1.0, A5: 4.0, A6: 4.0, A7: 0.125, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 160.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 38.25, A3: 10.125, A4: 1.0, A5: 4.0, A6: 4.0, A7: 0.125, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 160.0, A14: 1.0."
384,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 29.17, A3: 3.5, A4: 2.0, A5: 9.0, A6: 4.0, A7: 3.5, A8: 1.0, A9: 1.0, A10: 3.0, A11: 1.0, A12: 2.0, A13: 329.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 29.17, A3: 3.5, A4: 2.0, A5: 9.0, A6: 4.0, A7: 3.5, A8: 1.0, A9: 1.0, A10: 3.0, A11: 1.0, A12: 2.0, A13: 329.0, A14: 1.0."
385,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 39.58, A3: 5.0, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 0.0, A9: 1.0, A10: 2.0, A11: 0.0, A12: 2.0, A13: 17.0, A14: 2.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 39.58, A3: 5.0, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 0.0, A9: 1.0, A10: 2.0, A11: 0.0, A12: 2.0, A13: 17.0, A14: 2.0."
386,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 19.17, A3: 5.415, A4: 2.0, A5: 3.0, A6: 8.0, A7: 0.29, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 80.0, A14: 485.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 19.17, A3: 5.415, A4: 2.0, A5: 3.0, A6: 8.0, A7: 0.29, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 80.0, A14: 485.0."
387,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 31.83, A3: 2.5, A4: 2.0, A5: 6.0, A6: 4.0, A7: 7.5, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 523.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 31.83, A3: 2.5, A4: 2.0, A5: 6.0, A6: 4.0, A7: 7.5, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 523.0, A14: 1.0."
388,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 62.75, A3: 7.0, A4: 2.0, A5: 10.0, A6: 9.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 13.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 62.75, A3: 7.0, A4: 2.0, A5: 10.0, A6: 9.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 13.0."
389,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 56.83, A3: 4.25, A4: 1.0, A5: 1.0, A6: 1.0, A7: 5.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 5.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 56.83, A3: 4.25, A4: 1.0, A5: 1.0, A6: 1.0, A7: 5.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 5.0."
390,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 23.5, A3: 1.5, A4: 2.0, A5: 9.0, A6: 4.0, A7: 0.875, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 160.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 23.5, A3: 1.5, A4: 2.0, A5: 9.0, A6: 4.0, A7: 0.875, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 160.0, A14: 1.0."
391,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 33.0, A3: 2.5, A4: 1.0, A5: 9.0, A6: 4.0, A7: 7.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 280.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 33.0, A3: 2.5, A4: 1.0, A5: 9.0, A6: 4.0, A7: 7.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 280.0, A14: 1.0."
392,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 24.92, A3: 1.25, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 80.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 24.92, A3: 1.25, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 80.0, A14: 1.0."
393,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 41.0, A3: 0.04, A4: 2.0, A5: 10.0, A6: 4.0, A7: 0.04, A8: 0.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 1.0, A13: 560.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 41.0, A3: 0.04, A4: 2.0, A5: 10.0, A6: 4.0, A7: 0.04, A8: 0.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 1.0, A13: 560.0, A14: 1.0."
394,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 29.5, A3: 0.46, A4: 2.0, A5: 4.0, A6: 4.0, A7: 0.54, A8: 1.0, A9: 1.0, A10: 4.0, A11: 0.0, A12: 2.0, A13: 380.0, A14: 501.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 29.5, A3: 0.46, A4: 2.0, A5: 4.0, A6: 4.0, A7: 0.54, A8: 1.0, A9: 1.0, A10: 4.0, A11: 0.0, A12: 2.0, A13: 380.0, A14: 501.0."
395,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 22.67, A3: 0.335, A4: 2.0, A5: 11.0, A6: 4.0, A7: 0.75, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 1.0, A13: 160.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 22.67, A3: 0.335, A4: 2.0, A5: 11.0, A6: 4.0, A7: 0.75, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 1.0, A13: 160.0, A14: 1.0."
396,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 42.5, A3: 4.915, A4: 1.0, A5: 9.0, A6: 4.0, A7: 3.165, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 52.0, A14: 1443.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 42.5, A3: 4.915, A4: 1.0, A5: 9.0, A6: 4.0, A7: 3.165, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 52.0, A14: 1443.0."
397,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 52.83, A3: 15.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 5.5, A8: 1.0, A9: 1.0, A10: 14.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 2201.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 52.83, A3: 15.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 5.5, A8: 1.0, A9: 1.0, A10: 14.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 2201.0."
398,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 59.67, A3: 1.54, A4: 2.0, A5: 11.0, A6: 4.0, A7: 0.125, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 260.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 59.67, A3: 1.54, A4: 2.0, A5: 11.0, A6: 4.0, A7: 0.125, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 260.0, A14: 1.0."
399,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 37.42, A3: 2.04, A4: 2.0, A5: 9.0, A6: 4.0, A7: 0.04, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 400.0, A14: 5801.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 37.42, A3: 2.04, A4: 2.0, A5: 9.0, A6: 4.0, A7: 0.04, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 400.0, A14: 5801.0."
400,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 22.67, A3: 7.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.165, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 160.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 22.67, A3: 7.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.165, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 160.0, A14: 1.0."
401,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 27.67, A3: 13.75, A4: 2.0, A5: 9.0, A6: 4.0, A7: 5.75, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 487.0, A14: 501.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 27.67, A3: 13.75, A4: 2.0, A5: 9.0, A6: 4.0, A7: 5.75, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 487.0, A14: 501.0."
402,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 13.75, A3: 4.0, A4: 1.0, A5: 9.0, A6: 4.0, A7: 1.75, A8: 1.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 120.0, A14: 1001.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 13.75, A3: 4.0, A4: 1.0, A5: 9.0, A6: 4.0, A7: 1.75, A8: 1.0, A9: 1.0, A10: 2.0, A11: 1.0, A12: 2.0, A13: 120.0, A14: 1001.0."
403,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 29.67, A3: 1.415, A4: 2.0, A5: 9.0, A6: 8.0, A7: 0.75, A8: 1.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 240.0, A14: 101.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 29.67, A3: 1.415, A4: 2.0, A5: 9.0, A6: 8.0, A7: 0.75, A8: 1.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 240.0, A14: 101.0."
404,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 28.25, A3: 5.04, A4: 1.0, A5: 8.0, A6: 5.0, A7: 1.5, A8: 1.0, A9: 1.0, A10: 8.0, A11: 1.0, A12: 2.0, A13: 144.0, A14: 8.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 28.25, A3: 5.04, A4: 1.0, A5: 8.0, A6: 5.0, A7: 1.5, A8: 1.0, A9: 1.0, A10: 8.0, A11: 1.0, A12: 2.0, A13: 144.0, A14: 8.0."
405,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 21.08, A3: 4.125, A4: 1.0, A5: 3.0, A6: 8.0, A7: 0.04, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 140.0, A14: 101.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 21.08, A3: 4.125, A4: 1.0, A5: 3.0, A6: 8.0, A7: 0.04, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 140.0, A14: 101.0."
406,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 30.25, A3: 5.5, A4: 2.0, A5: 4.0, A6: 4.0, A7: 5.5, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 1.0, A13: 100.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 30.25, A3: 5.5, A4: 2.0, A5: 4.0, A6: 4.0, A7: 5.5, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 1.0, A13: 100.0, A14: 1.0."
407,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 31.92, A3: 4.46, A4: 2.0, A5: 13.0, A6: 8.0, A7: 6.04, A8: 1.0, A9: 1.0, A10: 3.0, A11: 0.0, A12: 2.0, A13: 311.0, A14: 301.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 31.92, A3: 4.46, A4: 2.0, A5: 13.0, A6: 8.0, A7: 6.04, A8: 1.0, A9: 1.0, A10: 3.0, A11: 0.0, A12: 2.0, A13: 311.0, A14: 301.0."
408,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 39.17, A3: 2.5, A4: 1.0, A5: 3.0, A6: 8.0, A7: 10.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 1.0, A13: 200.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 39.17, A3: 2.5, A4: 1.0, A5: 3.0, A6: 8.0, A7: 10.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 1.0, A13: 200.0, A14: 1.0."
409,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 36.75, A3: 5.125, A4: 2.0, A5: 10.0, A6: 4.0, A7: 5.0, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 4001.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 36.75, A3: 5.125, A4: 2.0, A5: 10.0, A6: 4.0, A7: 5.0, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 4001.0."
